taxon_oid	Domain	Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	Genome Size   * assembled	Gene Count   * assembled
2502422327	Archaea	Permanent Draft	"Hypersaline water microbial communities from Lake Tyrrell, Victoria, Australia"	Candidatus Nanosalinarum sp. J07AB56 (J07NFR56)	"University of California, San Diego"	2502422327	Candidatus Nanohaloarchaeota	Nanohaloarchaea	unclassified	unclassified	Candidatus Nanosalinarum	Candidatus Nanosalinarum sp. J07AB56	1215802	1454
2681813024	Archaea	Permanent Draft	Genome sequencing of Thermococcus celer JCM 8558	Thermococcus celer JCM 8558	University of Tokyo	2681813024	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus celer	1886521	3580
2706794893	Archaea	Permanent Draft	Microbial and viral regulation of community carbon cycling across diverse low-oxygen zones	Marine archaeal group 1 JGI GoM_1470m_185_F01 (contamination screened)	DOE Joint Genome Institute (JGI)	2706794893	Thaumarchaeota	unclassified	Nitrosopumilales	unclassified	unclassified	unclassified	727716	925
2521172705	Archaea	Finished	Thermogladius cellulolyticus 1633	Thermogladius cellulolyticus 1633	"Russian Academy of Science, Centre Bioengineering"	2521172705	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Thermogladius	Thermogladius cellulolyticus	1356318	1466
2600255127	Archaea	Permanent Draft	Halococcus agarilyticus 197A	Halococcus agarilyticus 197A	Japan Agency for Marine-Earth Science and Technology	2600255127	Euryarchaeota	Halobacteria	Halobacteriales	Halococcaceae	Halococcus	Halococcus agarilyticus	3476609	3557
2654588040	Archaea	Finished	Halorhabdus tiamatea: Complete genome sequencing	Halorhabdus tiamatea SARL4B null replaces 81722	Max Planck Institute for Marine Microbiology	2654588040	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halorhabdus	Halorhabdus tiamatea	3146160	3286
2698536947	Archaea	Draft	Development of a pipeline for high-throughput recovery of near-complete and complete microbial genomes from complex metagenomic datasets	Parvarchaeota archaeon JGI CrystG Apr02-2-L16 (unscreened)	DOE Joint Genome Institute (JGI)	2698536947	Candidatus Parvarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	130463	191
2519103186	Archaea	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Methanothermococcus thermolithotrophicus DSM 2095	DOE Joint Genome Institute (JGI)	2519103186	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanothermococcus	Methanothermococcus thermolithotrophicus	1686930	1750
2684622607	Archaea	Permanent Draft	Methanofollis ethanolicus JCM 15103T whole genome shotgun sequence	Methanofollis ethanolicus JCM 15103	"Bioproduction Research Institute, National Institute of Advanced Industrial Science and Technology (AIST)"	2684622607	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanofollis	Methanofollis ethanolicus	2713913	2715
2721755897	Archaea	Draft	"Metagenomics study of hot springs in Tengchong, Yunnan"	Unclassified archaeon JZ bin_4	"Beijing Novogene Bioinformatics Technology Co., Ltd"	2721755897	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	1295755	1452
2671180346	Archaea	Permanent Draft	"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA"	Methanosarcina mazei 1.H.M.1A.1	"University of Illinois, Urbana-Champaign"	2671180346	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	4079465	3581
2524023105	Archaea	Permanent Draft	mesopelagic bacterioplankton	Marine Group I thaumarchaeote sp. SCGC AAA288-P18 (unscreened)	Marine Biological Laboratory	2524023105	Crenarchaeota	unclassified	unclassified	unclassified	unclassified	crenarchaeote SCGC AAA288-P18	433949	810
2721756005	Archaea	Permanent Draft	"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA"	Nitrosopumilus archaeon JGI 01_H8 (unscreened)	DOE Joint Genome Institute (JGI)	2721756005	Thaumarchaeota	unclassified	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus	unclassified	38138	64
2728369532	Archaea	Permanent Draft	"Study the patterns of natural variation and gene flow, as well as virus-host coevolution in thermophilic Archaea"	Sulfolobus islandicus M.16.43	University of Illinois	2728369532	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus islandicus	2589840	2953
2698536779	Archaea	Draft	"Acid mine drainage (AMD) solution archaeal communities from Fankou mine, Guangdong, China"	Parvarchaeota archaeon_FK.AMD.2010.bin.6	BGI-shenzhen	2698536779	Candidatus Parvarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	746396	908
2627853658	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina sp. WH1	"University of Illinois, Urbana-Champaign"	2627853658	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina sp. WH1	3914091	3520
2524023128	Archaea	Permanent Draft	mesopelagic bacterioplankton	Marine Group I thaumarchaeote sp. SCGC AAA288-K05 (unscreened)	Marine Biological Laboratory	2524023128	Crenarchaeota	unclassified	unclassified	unclassified	unclassified	crenarchaeote SCGC AAA288-K05	286399	502
2524023098	Archaea	Permanent Draft	mesopelagic bacterioplankton	Marine Group I thaumarchaeote sp. SCGC AAA288-M04 (unscreened)	Marine Biological Laboratory	2524023098	Crenarchaeota	unclassified	unclassified	unclassified	unclassified	crenarchaeote SCGC AAA288-M04	317898	621
2651870298	Archaea	Draft	"Water column microbial communities from Red Sea, Saudi Arabia"	Unclassified euryarchaeota (Marine Group II) REDSEA-S30_B12	King Abdullah University of Science and Technology	2651870298	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	1285140	1374
2654587572	Archaea	Permanent Draft	Halolamina pelagica strain:cdk2 Genome sequencing	Halolamina pelagica cdk2	Indian Agricultural Research Institute	2654587572	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halolamina	Halolamina pelagica	2972542	3553
2684622718	Archaea	Permanent Draft	Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park	Sulfolobus acidocaldarius NG05B_C06_05	"University of Illinois, Urbana-Champaign"	2684622718	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus acidocaldarius	2187212	2421
2718217643	Archaea	Draft	"Metagenomics study of hot springs in Tengchong, Yunnan"	Unclassified Aigarchaeota JZ bin_15	"Beijing Novogene Bioinformatics Technology Co., Ltd"	2718217643	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	1473345	1566
2681813118	Archaea	Permanent Draft	"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA"	Methanosarcina mazei 1.H.A.2.6	"University of Illinois, Urbana-Champaign"	2681813118	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	3998889	3525
2706794841	Archaea	Permanent Draft	Microbial and viral regulation of community carbon cycling across diverse low-oxygen zones	Marine archaeal group 1 JGI GoM_1470m_185_E01 (contamination screened)	DOE Joint Genome Institute (JGI)	2706794841	Thaumarchaeota	unclassified	Nitrosopumilales	unclassified	unclassified	unclassified	802610	1008
2671180774	Archaea	Permanent Draft	"Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA"	Methanosarcina mazei 3.F.A.2.12	"University of Illinois, Urbana-Champaign"	2671180774	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei	4070089	3595
2728369221	Archaea	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Natronoarchaeum philippinense DSM 27208	DOE Joint Genome Institute (JGI)	2728369221	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natronoarchaeum	Natronoarchaeum philippinense	3164179	3354
2698536753	Archaea	Draft	"Acid mine drainage (AMD) solution archaeal communities from Fankou mine, Guangdong, China"	Micrarchaeota archaeon_FK.AMD.2010.bin.7	BGI-shenzhen	2698536753	Candidatus Micrarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	672956	790
2698536766	Archaea	Draft	"Acid mine drainage (AMD) solution archaeal communities from Fankou mine, Guangdong, China"	Micrarchaeota archaeon_FK.AMD.2014.bin.90	BGI-shenzhen	2698536766	Candidatus Micrarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	1012455	1114
2617271223	Archaea	Permanent Draft	Genome sequencing of Halobellus rufus CBA1103	Halobellus rufus CBA1103	Korea Basic Science Institute (KBSI)	2617271223	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Halobellus	Halobellus rufus	3852219	4006
2728369546	Archaea	Finished	"Anaerobic digester sludge microbial communities from Brisbane, Australia"	Methanosarcinales archaeon Methan_04	The University of Queensland	2728369546	Euryarchaeota	Methanomicrobia	Methanosarcinales	unclassified	unclassified	Methanosarcinales archaeon Methan_04	1927734	2131
2700988735	Archaea	Permanent Draft	"Anaerobic digester, formation water and tailings sand microbial communities from various locations"	Unclassified archaeon V1	The University of Queensland	2700988735	Candidatus Verstraetearchaeota	Candidatus Methanomethylia	Candidatus Methanomethyliales	Candidatus Methanomethyliaceae	Candidatus Methanomethylicus	Candidatus Methanomethylicus mesodigestum	1427070	1615
2734482324	Archaea	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	Parvarchaeota archaeum JGI MDM2 ZSSED05-1-B8 (unscreened)	DOE Joint Genome Institute (JGI)	2734482324	Candidatus Parvarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	575679	651
2728369329	Archaea	Permanent Draft	"Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field"	Archaeoglobus sp. JdFR-23	DOE Joint Genome Institute (JGI)	2728369329	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus sp. JdFR-23	1629140	1918
2513020042	Archaea	Draft	single cell genomics of the PRT	Nitrosopumilus maritimus PRT005 (unscreened)	J. Craig Venter Institute (JCVI)	2513020042	Thaumarchaeota	unclassified	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus	uncultured Candidatus Nitrosopumilus sp.	564439	869
2521172719	Archaea	Finished	Pyrococcus sp. ST04	Pyrococcus sp. ST04	Kyunghee University	2521172719	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus sp. ST04	1736885	1839
2681813007	Archaea	Permanent Draft	Genome sequencing of Methanogenium cariaci JCM 10550	Methanogenium cariaci JCM 10550	University of Tokyo	2681813007	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanogenium	Methanogenium cariaci	2683278	4301
2517572171	Archaea	Permanent Draft	Single cell draft genomes	Thaumarcheon SCGC AB-539-E09 (unscreened)	"Aarhus University, GATC-Biotech AG, Konstanz, Germany"	2517572171	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	Thaumarchaeota archaeon SCGC AB-539-E09	626872	786
2264867073	Archaea	Permanent Draft	GEBA-MDM	Nanoarchaeota archaeon SCGC AAA011-L15 (contamination screened) (DUSEL_001_208)	DOE Joint Genome Institute (JGI)	2264867073	Nanoarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	204081	262
2517287030	Archaea	Permanent Draft	Continuation of the Genomic Encyclopedia of Bacteria and Archaea pilot project (GEBA)	Haloplanus natans DSM 17983	DOE Joint Genome Institute (JGI)	2517287030	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloplanus	Haloplanus natans	3797935	4173
2554235507	Archaea	Permanent Draft	Haloarchaeal genomes	Halogeometricum pallidum JCM 14848	"University of California, Davis"	2554235507	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Halogeometricum	Halogeometricum pallidum	4384515	4296
2708742552	Archaea	Draft	"Soil microbial communities from Rifle, Colorado, USA"	Thaumarchaeota archaeon RBG_16_49_8	DOE Joint Genome Institute (JGI)	2708742552	Thaumarchaeota	unclassified	unclassified	unclassified	unclassified	Thaumarchaeota archaeon RBG_16_49_8	1388926	1858
2721755914	Archaea	Permanent Draft	"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA"	Thermoplasmatales archaea JGI 01_J6 (unscreened)	DOE Joint Genome Institute (JGI)	2721755914	Euryarchaeota	Thermoplasmata	Thermoplasmatales	unclassified	unclassified	unclassified	37199	47
2721755432	Archaea	Draft	"Metagenomics study of hot springs in Tengchong, Yunnan"	Aeropyrum sp. JZ bin_13	"Beijing Novogene Bioinformatics Technology Co., Ltd"	2721755432	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Aeropyrum	unclassified	1499164	1564
2518645523	Archaea	Permanent Draft	GEBA-MDM	Aigarchaeota archaeon SCGC AAA471-B22 (contamination screened) (GBS-N_002_4)	DOE Joint Genome Institute (JGI)	2518645523	Aigarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	267561	311
2684622721	Archaea	Permanent Draft	Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park	Sulfolobus acidocaldarius NG05B_C06_11	"University of Illinois, Urbana-Champaign"	2684622721	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus acidocaldarius	2220066	2455
2264867063	Archaea	Permanent Draft	GEBA-MDM	Nanoarchaeota archaeon SCGC AAA011-D5 (contamination screened) (Dusel_001_270)	DOE Joint Genome Institute (JGI)	2264867063	Nanoarchaeota	unclassified	unclassified	unclassified	unclassified	unclassified	547038	707
2565956544	Archaea	Draft	ANME-2a	Methanosarcinales sp. ANME-2a	Beijing Genomics Institute (BGI)	2565956544	Euryarchaeota	Methanomicrobia	Methanosarcinales	unclassified	unclassified	unclassified	3643051	4071
2681813380	Archaea	Permanent Draft	Haloferax sp. Q22 Genome sequencing and assembly	Haloferax sp. Q22	"Institute of Microbiology, Chinese Academy of Sciences"	2681813380	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloferax	Haloferax sp. Q22	3977555	4089
2634166507	Archaea	Finished	Geoglobus acetivorans SBH6	Geoglobus acetivorans SBH6	"Russian Academy of Science, Centre Bioengineering"	2634166507	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Geoglobus	Geoglobus acetivorans	1860815	2276
2681813396	Archaea	Permanent Draft	Single cell genomes from Mediterranean Sea Brine Lakes 1 (MSBL1)	candidate divison MSBL1 archaeon SCGC-AAA259D14	King Abdullah University of Science and Technology	2681813396	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	candidate divison MSBL1 archaeon SCGC-AAA259D14	850372	1069
2684622700	Archaea	Permanent Draft	Genome sequencing of Sulfolobus acidocaldarius strains from two hot springs in Yellowstone National Park	Sulfolobus acidocaldarius GG12-C01-05	"University of Illinois, Urbana-Champaign"	2684622700	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus acidocaldarius	2218729	2443
2524023101	Archaea	Permanent Draft	mesopelagic bacterioplankton	Marine Group I thaumarchaeote sp. SCGC AAA288-N23 (unscreened)	Marine Biological Laboratory	2524023101	Crenarchaeota	unclassified	unclassified	unclassified	unclassified	crenarchaeote SCGC AAA288-N23	310904	549
2263328037	Archaea	Permanent Draft	mesopelagic bacterioplankton	Marine Group II euryarchaeote sp. SCGC AAA288-C18 (unscreened)	DOE Joint Genome Institute (JGI)	2263328037	Euryarchaeota	unclassified	unclassified	unclassified	unclassified	Marine group II euryarchaeote SCGC AAA288-C18	429678	411
2718217702	Archaea	Finished	Candidatus Nitrosocosmicus exaquare G61 genome	Candidatus Nitrosocosmicus exaquare G61	University of Waterloo	2718217702	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrosocosmicus	Candidatus Nitrosocosmicus exaquare	2989777	3237
643692047	Archaea	Finished	LGT in Sulfolobus islandicus	Sulfolobus islandicus M.16.4	DOE Joint Genome Institute (JGI)	643692047	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus islandicus	2586647	2869
2562617191	Archaea	Permanent Draft	Halorhabdus tiamatea SARL4B	Halorhabdus tiamatea SARL4B	King Abdullah University of Science and Technology	2562617191	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halorhabdus	Halorhabdus tiamatea	3146564	3329
2554235485	Archaea	Permanent Draft	Haloarchaeal genomes	Halovivax asiaticus JCM 14624	"University of California, Davis"	2554235485	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Halovivax	Halovivax asiaticus	3238452	3175
2558309099	Archaea	Draft	Thaumarchaeota Fn1	Thaumarchaeota Fn1 (1st assembly)	Argonne National Laboratory	2558309099	unclassified	unclassified	unclassified	unclassified	unclassified	archaeon SCGC AB-215-J19	1716974	1931
2651870089	Archaea	Permanent Draft	Marine microbial communities from the northern Gulf of Mexico hypoxic zone	unclassified Archaea Bin 62	Argonne National Laboratory	2651870089	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	780493	1118
