taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Genome Size   * assembled	Gene Count   * assembled
2511231108	Bacteria	Finished	Brucella abortus A13334	Brucella abortus A13334	Macrogen	2511231108	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	3286032	3401
637000192	Bacteria	Finished	Five Bacteria involved in Nitrification	Nitrobacter hamburgensis X14	DOE Joint Genome Institute JGI	637000192	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Nitrobacter	5011522	4747
650377989	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Clostridiales sp. SS3/4	Wellcome Trust Sanger Institute	650377989	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified	3601020	3051
2521172714	Bacteria	Finished	Streptococcus dysgalactiae equisimilis AC2713	Streptococcus dysgalactiae equisimilis AC2713	RWTH Aachen University	2521172714	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	2179445	2287
646311954	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Spirosoma linguale DSM 74	DOE Joint Genome Institute JGI	646311954	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	8491258	7130
2511231180	Bacteria	Finished	Bacillus amyloliquefaciens XH7	Bacillus amyloliquefaciens XH7	Beijing Genomics Institute BGI	2511231180	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	3939203	4286
2630968947	Bacteria	Finished	Frischella perrara strain:PEB0191 Genome sequencing	Frischella perrara PEB0191	University of Lausanne	2630968947	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Frischella	2692351	2369
639633015	Bacteria	Finished	Burkholderia Pathogen  TIGR	Burkholderia mallei SAVP1	J. Craig Venter Institute JCVI	639633015	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	5232401	5309
646311908	Bacteria	Finished	Bacillus pseudofirmus OF4	Bacillus pseudofirmus OF4	AlleghenySinger Research Institute	646311908	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	4249248	4434
646311929	Bacteria	Finished	Paenibacillus sp. Y412MC10	Paenibacillus lautus Y412MC10	DOE Joint Genome Institute JGI	646311929	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	7121665	6444
637000208	Bacteria	Finished	Proteobacterium strain JS666 and Nocardioides strain JS614	Polaromonas sp. JS666	DOE Joint Genome Institute JGI	637000208	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	5898676	5634
646564533	Bacteria	Finished	Escherichia coli O55:H7 CB9615	Escherichia coli O55:H7 CB9615	Nankai University	646564533	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	5452353	5294
2513237213	Bacteria	Finished	Selenomonas ruminantium lactilytica TAM6421	Selenomonas ruminantium lactilytica TAM6421	National Institute of Technology and Evaluation	2513237213	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	3631933	3608
2509276051	Bacteria	Finished	5 novel Clostridia	Clostridium sp. BNL1100	DOE Joint Genome Institute JGI	2509276051	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	4613747	4117
640427147	Bacteria	Finished	Streptococcus suis 98HAH33	Streptococcus suis sv. SS2 98HAH33	Beijing Genomics Institute BGI	640427147	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	2095698	2276
640753022	Bacteria	Finished	Cronobacter sakazakii ATCC BAA894	Cronobacter sakazakii ATCC BAA894	Washington University in St. Louis	640753022	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter	4530777	4573
640069310	Bacteria	Finished	Desulfotomaculum reducens MI1	Desulfotomaculum reducens MI1	DOE Joint Genome Institute JGI	640069310	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	3608104	3488
2627853818	Bacteria	Finished	Lactobacillus brevis BSO 464	Lactobacillus brevis BSO 464	University of Saskatchewan	2627853818	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	2723202	2793
643348503	Bacteria	Finished	Acinetobacter baumannii AB3070294	Acinetobacter baumannii AB3070294	State University of New York	643348503	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	3760981	3542
641522647	Bacteria	Finished	Rickettsia rickettsii Iowa	Rickettsia rickettsii Iowa	Integrated Genomics	641522647	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	1268175	1421
651053005	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Bifidobacterium breve ACS071VSch8b	J. Craig Venter Institute JCVI	651053005	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	2327492	1890
2511231082	Bacteria	Finished	Chlamydia trachomatis A2497	Chlamydia trachomatis A2497	Wellcome Trust Sanger Institute	2511231082	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	1051827	924
637000152	Bacteria	Finished	Listeria innocua Clip11262	Listeria innocua sv. 6a Clip11262	ANRT	637000152	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	3093113	3196
637000222	Bacteria	Finished	Pseudomonas putida KT2440	Pseudomonas putida KT2440	J. Craig Venter Institute JCVI	637000222	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	6181863	5481
643348523	Bacteria	Finished	Burkholderia cenocepacia J2315	Burkholderia cenocepacia gv. III J2315	Wellcome Trust Sanger Institute	643348523	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	8055782	7229
651324110	Bacteria	Finished	Xanthomonas perforans 91118	Xanthomonas perforans 91118	University of Florida	651324110	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	5262127	4700
642555124	Bacteria	Finished	Clavibacter michiganensis sepedonicus ATCC 33113	Clavibacter michiganensis sepedonicus ATCC 33113	Wellcome Trust Sanger Institute	642555124	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Clavibacter	3403786	3168
637000046	Bacteria	Finished	Burkholderia strains	Burkholderia cenocepacia AU 1054	DOE Joint Genome Institute JGI	637000046	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	7279116	6637
2511231199	Bacteria	Finished	Klebsiella pneumoniae pneumoniae HS11286	Klebsiella pneumoniae pneumoniae HS11286	Shanghai Jiao Tong University	2511231199	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	5682322	5866
2636415941	Bacteria	Finished	Pseudomonas aeruginosa DSM 50071 genome sequencing  Okinawa Institute of Advanced Sciences	Pseudomonas aeruginosa DSM 50071	Okinawa Institute of Science and Technology	2636415941	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	6317050	5881
642555146	Bacteria	Finished	Chlorobia, 8 species	Pelodictyon phaeoclathratiforme BU1	DOE Joint Genome Institute JGI	642555146	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Pelodictyon	3018238	2765
2636415596	Bacteria	Finished	Bacillus subtilis KCTC 1028	Bacillus subtilis KCTC 1028	Korea Research Institute of Bioscience and Biotechnology	2636415596	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	4215633	4369
2509276057	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Spirochaeta africana Z7692, DSM 8902	DOE Joint Genome Institute JGI	2509276057	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	3285855	2874
637000268	Bacteria	Finished	Roseobacter Clade Strains	Ruegeria sp. TM1040	DOE Joint Genome Institute JGI	637000268	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	4153699	3964
649633032	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Cellulophaga lytica LIM21, DSM 7489	DOE Joint Genome Institute JGI	649633032	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	3765936	3358
644736326	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Anaerococcus prevotii PC 1, DSM 20548	DOE Joint Genome Institute JGI	644736326	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	1998633	1913
644736388	Bacteria	Finished	CSP_300136_795817	Methylotenera mobilis JLW8	DOE Joint Genome Institute JGI	644736388	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylotenera	2547570	2400
649633093	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Rothia dentocariosa ATCC 17931	Baylor College of Medicine	649633093	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	2506025	2281
650377943	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Gordonibacter pamelaeae 7101bT, DSM 19378	Wellcome Trust Sanger Institute	650377943	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Gordonibacter	3608022	2077
2562617065	Bacteria	Finished	Coxiella burnetii MSU Goat Q177	Coxiella burnetii MSU Goat Q177	J. Craig Venter Institute JCVI	2562617065	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella	2090565	2111
2518645562	Bacteria	Finished	House finchassociated Mycoplasma gallisepticum	Mycoplasma gallisepticum NC95_1329522P	University of Connecticut	2518645562	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	953989	792
637000261	Bacteria	Finished	Genome dynamics and diversity of Shigella species	Shigella boydii sv. 4 Sb227	Chinese National Human Genome Center, Microbial Genome Center	637000261	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	4646520	4640
2513237195	Bacteria	Finished	Identification of substrainspecific mutations by massively parallel wholegenome resequencing of Synechocystis sp. PCC 6803	Synechocystis sp. PCC 6803 PCCN	University of Tokyo	2513237195	Cyanobacteria	unclassified	Synechococcales	Merismopediaceae	Synechocystis	3570114	3217
643692021	Bacteria	Finished	Desulfobacterium autotrophicum HRM2, DSM 3382	Desulfobacterium autotrophicum HRM2, DSM 3382	University of Gottingen, ANRT	643692021	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacterium	5657782	5012
646311901	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Acidaminococcus fermentans VR4, DSM 20731	DOE Joint Genome Institute JGI	646311901	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	2329769	2174
637000098	Bacteria	Finished	Ehrlichia chaffeensis Arkansas	Ehrlichia chaffeensis Arkansas	J. Craig Venter Institute JCVI	637000098	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Ehrlichia	1176248	1158
637000355	Bacteria	Finished	Yersinia pseudotuberculosis IP 32953	Yersinia pseudotuberculosis sv. I IP 32953	Institut Pasteur	637000355	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	4840898	4276
637000039	Bacteria	Finished	Brucella abortus bv 1, 9941	Brucella abortus bv. 1 9941	Uppsala University, National University of San Martin, University of Minnesota	637000039	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	3286445	3360
651053055	Bacteria	Finished	Oligotropha carboxidovorans OM4	Oligotropha carboxidovorans OM4	University of Gottingen	651053055	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Oligotropha	3839771	3625
639633046	Bacteria	Finished	Proteobacterium strain JS666 and Nocardioides strain JS614	Nocardioides sp. JS614	DOE Joint Genome Institute JGI	639633046	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	5293685	4975
642555143	Bacteria	Finished	Neisseria gonorrhoeae NCCP11945	Neisseria gonorrhoeae NCCP11945	Geno Technology Inc.	642555143	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	2236178	2741
2511231143	Bacteria	Finished	Leuconostoc mesenteroides mesenteroides J18	Leuconostoc mesenteroides mesenteroides J18	ChungAng University	2511231143	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	2016426	2020
2510065008	Bacteria	Finished	GEBAPCC	Rivularia sp. PCC 7116	DOE Joint Genome Institute JGI	2510065008	Cyanobacteria	unclassified	Nostocales	Rivulariaceae	Rivularia	8728773	6946
637000207	Bacteria	Finished	Photorhabdus luminescens laumondii TTO1	Photorhabdus luminescens laumondii TTO1	Institut Pasteur	637000207	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Photorhabdus	5688987	5052
645058785	Bacteria	Finished	CSP_788284, Zymomonas mobilis strains	Zymomonas mobilis mobilis T.H.Delft 1, ATCC 10988	DOE Joint Genome Institute JGI	645058785	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Zymomonas	2095199	1894
2526164720	Bacteria	Finished	Reassessment of the Listeria monocytogenes pangenome	Listeria monocytogenes sv. 3b SLCC 2540	University of Giessen, University of Gottingen	2526164720	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	2976958	2992
2511231058	Bacteria	Finished	Mycoplasma putrefaciens AbomsaMput	Mycoplasma putrefaciens KS1	University of Michigan	2511231058	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	832603	688
646564504	Bacteria	Finished	Trichormus variabilis ATCC 29413	Trichormus variabilis ATCC 29413	DOE Joint Genome Institute JGI	646564504	Cyanobacteria	unclassified	Nostocales	Nostocaceae	Trichormus	7105752	5772
648231701	Bacteria	Finished	Campylobacter jejuni jejuni M1	Campylobacter jejuni jejuni M1	Agencourt Bioscience	648231701	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	1616648	1675
2562617038	Bacteria	Finished	Eac	Peptoclostridium acidaminophilum al2 EAL2	Goettingen Genomics Laboratory	2562617038	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoclostridium	3055036	2999
2511231154	Bacteria	Finished	Genome Sequencing of Corynebacterium pseudotuberculosis  Rede Paraense de Genomica e Proteomica, Brazil	Corynebacterium pseudotuberculosis PAT10	Rede Paraense de Genomica e Proteomica	2511231154	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	2335323	2139
640069327	Bacteria	Finished	Rhodobacter sphaeroides 2.4.1	Rhodobacter sphaeroides 2.4.1, ATCC BAA808	DOE Joint Genome Institute JGI, The Rhodobacter sphaeroides Genome Consortium, National Center for Biotechnology Information NCBI	640069327	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	4603060	4383
637000229	Bacteria	Finished	Ralstonia eutropha JMP134	Ralstonia eutropha JMP134	DOE Joint Genome Institute JGI	637000229	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	7255290	6631
2510436004	Bacteria	Finished	Facultative Metalreducing Gamma proteobacteria	Shewanella putrefaciens 200 Missing data	DOE Joint Genome Institute JGI	2510436004	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	4840251	4310
2597489865	Bacteria	Finished	Endosymbiont of Sitophilus oryzae	Candidatus Sodalis pierantonius SOPE	University of Utah	2597489865	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Sodalis	4513140	5355
637000109	Bacteria	Finished	Escherichia coli UTI89 UPEC	Escherichia coli UTI89 UPEC	Washington University in St. Louis	637000109	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	5179971	5398
2671180434	Bacteria	Finished	Multistrain, longread bacterial genome sequencing  Icahn School of Medicine at Mount Sinai	Helicobacter pylori J99	Icahn School of Medicine at Mount Sinai	2671180434	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	1698366	1610
2508501098	Bacteria	Finished	Continuation of the Genomic Encyclopedia of Bacteria and Archaea pilot project GEBA	Owenweeksia hongkongensis DSM 17368	DOE Joint Genome Institute JGI	2508501098	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia	4000057	3563
637000168	Bacteria	Finished	Mycobacterium avium paratuberculosis K10	Mycobacterium avium paratuberculosis K10	University of Minnesota	637000168	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	4829781	4415
640069328	Bacteria	Finished	Rhodobacter sphaeroides Strains	Rhodobacter sphaeroides ATCC 17029	DOE Joint Genome Institute JGI	640069328	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	4489380	4268
2531839087	Bacteria	Finished	Sphingobium indicum B90A	Sphingobium indicum B90A	University of Delhi	2531839087	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	4082196	3976
640427109	Bacteria	Finished	Clostridium botulinum type A  Hall	Clostridium botulinum type A  Hall	Wellcome Trust Sanger Institute	640427109	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	3903260	3825
2554235355	Bacteria	Finished	Bifidobacterium animalis lactis ATCC 27673	Bifidobacterium animalis lactis ATCC 27673	Pennsylvania State University	2554235355	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	1963012	1620
649633049	Bacteria	Finished	Single Isolate Lovley DNA Sequencing	Geobacter sp. M18	DOE Joint Genome Institute JGI	649633049	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	5277406	4599
637000159	Bacteria	Finished	Mesorhizobium loti MAFF303099	Mesorhizobium loti MAFF303099	Kazusa DNA Research Institute	637000159	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	7596297	7356
2585427657	Bacteria	Finished	Escherichia coli Nissle 1917 Genome sequencing	Escherichia coli Nissle 1917	University of Wuerzburg	2585427657	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	5441200	4973
640069313	Bacteria	Finished	Herminiimonas arsenicoxydans ULPAs1	Herminiimonas arsenicoxydans ULPAs1	CEA Genoscope	640069313	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herminiimonas	3424307	3399
648028037	Bacteria	Finished	Lactobacillus plantarum plantarum STIII	Lactobacillus plantarum plantarum STIII	Tianjin Biochip	648028037	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	3307936	3117
646311946	Bacteria	Finished	Mycoplasma hominis ATCC 23114	Mycoplasma hominis PG21, ATCC 23114	CEA Genoscope	646311946	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	665445	563
649633038	Bacteria	Finished	CSP_787571, Selenatereducing bacterium	Desulfurispirillum indicum S5, DSM 22839	DOE Joint Genome Institute JGI	649633038	Chrysiogenetes	Chrysiogenetes	Chrysiogenales	Chrysiogenaceae	Desulfurispirillum	2928377	2668
649633071	Bacteria	Finished	Mycoplasma bovis Donetta PG45	Mycoplasma bovis Donetta PG45	J. Craig Venter Institute JCVI	649633071	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	1003404	806
